split_type,split,fs_method,model,y_true,y_pred,y_prob
global_mixed_subjects,train,mi,nn_erm,0,0,"[0.9997368454933167, 4.941066799801774e-05, 0.00020596850663423538, 7.778138751746155e-06]"
global_mixed_subjects,train,mi,nn_erm,1,1,"[0.10755044966936111, 0.8910006284713745, 0.0014323615469038486, 1.6603820768068545e-05]"
global_mixed_subjects,train,mi,nn_erm,2,2,"[4.702873411588371e-06, 8.418409720434283e-07, 0.9941956400871277, 0.0057988595217466354]"
global_mixed_subjects,train,mi,nn_erm,2,2,"[3.7388537066362915e-07, 6.567094601450663e-07, 0.688189685344696, 0.3118093013763428]"
global_mixed_subjects,train,mi,nn_erm,0,0,"[0.7770419716835022, 0.2167292833328247, 0.0061042942106723785, 0.00012446045002434403]"
global_mixed_subjects,train,mi,nn_erm,3,3,"[0.0007330502266995609, 8.144725427428057e-08, 0.004742328077554703, 0.9945244789123535]"
global_mixed_subjects,train,mi,nn_erm,3,3,"[0.030108310282230377, 0.00010483927326276898, 0.2112271636724472, 0.7585596442222595]"
global_mixed_subjects,train,mi,nn_erm,2,2,"[0.0009381429990753531, 4.48373393737711e-05, 0.9467402696609497, 0.052276793867349625]"
global_mixed_subjects,train,mi,nn_erm,0,0,"[0.9953150749206543, 0.0014453904004767537, 0.0031190181616693735, 0.00012056803097948432]"
global_mixed_subjects,train,mi,nn_erm,1,1,"[0.06511951982975006, 0.9348803162574768, 4.243695883587861e-08, 5.8133149849481924e-08]"
global_mixed_subjects,train,mi,nn_erm,1,1,"[0.20242899656295776, 0.7915650010108948, 0.004893144592642784, 0.0011128336191177368]"
global_mixed_subjects,train,mi,nn_erm,1,1,"[0.12067268788814545, 0.8793265223503113, 8.350063467332802e-07, 3.902522749399395e-09]"
global_mixed_subjects,train,mi,nn_erm,3,3,"[0.0015541635220870376, 3.544348814443765e-08, 0.0006212351145222783, 0.9978246688842773]"
global_mixed_subjects,train,mi,nn_erm,1,1,"[0.08939296752214432, 0.9105021953582764, 0.00010136482887901366, 3.4506972497183597e-06]"
global_mixed_subjects,train,mi,nn_erm,1,1,"[0.08938398957252502, 0.9101184606552124, 0.00010415588621981442, 0.00039341155206784606]"
global_mixed_subjects,train,mi,nn_erm,0,0,"[0.9637930393218994, 0.02618115022778511, 0.0099988067522645, 2.699398282857146e-05]"
global_mixed_subjects,train,mi,nn_erm,0,0,"[0.9844725728034973, 0.014885703101754189, 0.0002305351517861709, 0.00041124268318526447]"
global_mixed_subjects,train,mi,nn_erm,0,0,"[0.927855908870697, 6.429855147871422e-06, 0.03132465109229088, 0.040812961757183075]"
global_mixed_subjects,train,mi,nn_erm,2,2,"[5.773273733211681e-05, 4.885137968813069e-05, 0.9978273510932922, 0.0020660972222685814]"
global_mixed_subjects,train,mi,nn_erm,2,2,"[5.382557355915196e-05, 8.523702490492724e-07, 0.9998546838760376, 9.051896631717682e-05]"
global_mixed_subjects,train,mi,nn_erm,0,1,"[0.35375621914863586, 0.6462346315383911, 6.69844075673609e-06, 2.4449534521409078e-06]"
global_mixed_subjects,train,mi,nn_erm,0,0,"[0.9197642803192139, 0.01658671535551548, 0.01721353456377983, 0.04643547534942627]"
global_mixed_subjects,train,mi,nn_erm,0,1,"[0.225203275680542, 0.7747907042503357, 5.551695721806027e-06, 4.679999108248012e-07]"
global_mixed_subjects,train,mi,nn_erm,3,3,"[0.008737880736589432, 0.0017376347677782178, 0.22122801840305328, 0.7682965397834778]"
global_mixed_subjects,train,mi,nn_erm,2,2,"[0.0010696585522964597, 0.0004787889774888754, 0.9649586081504822, 0.03349296748638153]"
global_mixed_subjects,train,mi,nn_erm,3,3,"[0.004787900019437075, 0.00040448966319672763, 0.009366276673972607, 0.9854413866996765]"
global_mixed_subjects,train,mi,nn_erm,1,1,"[0.0018749162554740906, 0.9859327673912048, 0.012077135033905506, 0.00011512855417095125]"
global_mixed_subjects,train,mi,nn_erm,3,3,"[0.022383367642760277, 1.7067637827494764e-06, 0.011053988710045815, 0.9665609002113342]"
global_mixed_subjects,train,mi,nn_erm,3,3,"[0.0004838035092689097, 2.8893370540572505e-07, 0.024855423718690872, 0.9746605753898621]"
global_mixed_subjects,train,mi,nn_erm,1,1,"[2.7230758860241622e-05, 0.9998630285263062, 0.00010976466001011431, 7.65659802226537e-09]"
global_mixed_subjects,train,mi,nn_erm,3,3,"[0.00022702444402966648, 0.0011767437681555748, 0.15505900979042053, 0.8435372114181519]"
global_mixed_subjects,train,mi,nn_erm,0,1,"[0.32923364639282227, 0.6121252179145813, 0.033845700323581696, 0.024795467033982277]"
global_mixed_subjects,train,mi,nn_erm,0,0,"[0.9742681980133057, 0.025706296786665916, 2.367200613662135e-05, 1.8588441434985725e-06]"
global_mixed_subjects,train,mi,nn_erm,0,0,"[0.8436256647109985, 0.1542356163263321, 0.001986259827390313, 0.00015248081763274968]"
global_mixed_subjects,train,mi,nn_erm,3,3,"[0.03478778898715973, 2.383623041168903e-07, 0.001805184641852975, 0.9634067416191101]"
global_mixed_subjects,train,mi,nn_erm,2,2,"[0.00035526268766261637, 2.0522305931081064e-05, 0.9389353394508362, 0.06068892031908035]"
global_mixed_subjects,train,mi,nn_erm,1,1,"[0.14190806448459625, 0.8102582097053528, 0.022211970761418343, 0.025621728971600533]"
global_mixed_subjects,train,mi,nn_erm,3,3,"[0.00025806616758927703, 0.00017628281784709543, 0.017479900270700455, 0.9820857048034668]"
global_mixed_subjects,train,mi,nn_erm,1,1,"[0.02955770306289196, 0.9698874354362488, 0.0005547904293052852, 5.263149915890608e-08]"
global_mixed_subjects,train,mi,nn_erm,1,1,"[0.008046149276196957, 0.9916583895683289, 0.00028965179808437824, 5.753973255195888e-06]"
global_mixed_subjects,train,mi,nn_erm,0,0,"[0.9940630793571472, 0.005679307505488396, 0.00024743322865106165, 1.0242909411317669e-05]"
global_mixed_subjects,train,mi,nn_erm,2,2,"[1.6799189324956387e-05, 1.5228714289605705e-08, 0.9604558348655701, 0.0395272821187973]"
global_mixed_subjects,train,mi,nn_erm,1,1,"[0.00014888352598063648, 0.999848484992981, 2.592481905594468e-06, 9.794663746731658e-09]"
global_mixed_subjects,train,mi,nn_erm,1,1,"[0.010621216148138046, 0.988547682762146, 0.000650072586722672, 0.00018097128486260772]"
global_mixed_subjects,train,mi,nn_erm,3,3,"[0.005530694033950567, 2.004784437303897e-05, 0.09105686098337173, 0.903392493724823]"
global_mixed_subjects,train,mi,nn_erm,0,0,"[0.7760190963745117, 0.20237207412719727, 0.010156198404729366, 0.011452724225819111]"
global_mixed_subjects,train,mi,nn_erm,3,3,"[1.8883393977375817e-06, 9.994488436859683e-08, 0.26245036721229553, 0.7375476360321045]"
global_mixed_subjects,train,mi,nn_erm,3,3,"[0.00014056175132282078, 7.962667041283567e-06, 0.13193592429161072, 0.8679155707359314]"
global_mixed_subjects,train,mi,nn_erm,1,1,"[0.0859331339597702, 0.9138562083244324, 0.00018133323465008289, 2.9277396606630646e-05]"
global_mixed_subjects,train,mi,nn_erm,2,2,"[0.22462378442287445, 0.32449424266815186, 0.3940701484680176, 0.0568118616938591]"
global_mixed_subjects,train,mi,nn_erm,3,2,"[1.199673874907603e-06, 2.181487133157134e-07, 0.5784361958503723, 0.42156240344047546]"
global_mixed_subjects,train,mi,nn_erm,3,3,"[9.248299647879321e-06, 8.862037066137418e-05, 0.0009180311462841928, 0.998984158039093]"
global_mixed_subjects,train,mi,nn_erm,2,2,"[1.2465702639019582e-06, 1.740282641549129e-06, 0.9976130723953247, 0.00238406821154058]"
global_mixed_subjects,train,mi,nn_erm,1,1,"[0.09410353004932404, 0.9047151803970337, 0.0011125686578452587, 6.874194514239207e-05]"
global_mixed_subjects,train,mi,nn_erm,1,1,"[0.01584235019981861, 0.851817786693573, 0.1316835880279541, 0.000656266463920474]"
global_mixed_subjects,train,mi,nn_erm,2,2,"[0.021175071597099304, 3.1009014492155984e-05, 0.9002439379692078, 0.07855002582073212]"
global_mixed_subjects,train,mi,nn_erm,1,1,"[0.01786903850734234, 0.9812692403793335, 0.0008608187199570239, 8.532188644494454e-07]"
global_mixed_subjects,train,mi,nn_erm,1,1,"[0.028235452249646187, 0.9609252214431763, 0.006445344537496567, 0.004393953830003738]"
global_mixed_subjects,train,mi,nn_erm,2,2,"[2.6287603759556077e-05, 0.00046884198673069477, 0.9285078644752502, 0.07099711894989014]"
global_mixed_subjects,train,mi,nn_erm,2,2,"[9.145601325144526e-07, 4.724879909190349e-05, 0.9990503191947937, 0.000901437655556947]"
global_mixed_subjects,train,mi,nn_erm,1,1,"[0.26961928606033325, 0.7302587032318115, 0.00012112391414120793, 9.115470902543166e-07]"
global_mixed_subjects,train,mi,nn_erm,0,1,"[0.39269208908081055, 0.6072134971618652, 7.310714136110619e-05, 2.133144334948156e-05]"
global_mixed_subjects,train,mi,nn_erm,0,1,"[0.4083291292190552, 0.4817771911621094, 0.051480505615472794, 0.05841318890452385]"
global_mixed_subjects,train,mi,nn_erm,2,2,"[7.495058980566682e-06, 8.985127664118409e-08, 0.8952862024307251, 0.10470622032880783]"
global_mixed_subjects,train,mi,nn_erm,1,1,"[0.10701899230480194, 0.8449714779853821, 0.04738621786236763, 0.0006232612067833543]"
global_mixed_subjects,train,mi,nn_erm,0,0,"[0.9475504159927368, 6.289745942922309e-05, 0.0025678847450762987, 0.04981888085603714]"
global_mixed_subjects,train,mi,nn_erm,3,3,"[9.949616651283577e-05, 1.1466024716355605e-06, 0.08743426948785782, 0.9124650955200195]"
global_mixed_subjects,train,mi,nn_erm,3,2,"[0.10433211922645569, 1.1345820894348435e-05, 0.5118122100830078, 0.383844256401062]"
global_mixed_subjects,train,mi,nn_erm,0,0,"[0.9837223887443542, 0.0012381920823827386, 0.0002866481663659215, 0.014752859249711037]"
global_mixed_subjects,train,mi,nn_erm,3,3,"[0.003165583126246929, 6.6851334850071e-06, 0.006428384222090244, 0.9903993010520935]"
global_mixed_subjects,train,mi,nn_erm,0,0,"[0.9986252784729004, 0.00048548993072472513, 0.0006993685383349657, 0.0001899034105008468]"
global_mixed_subjects,train,mi,nn_erm,3,3,"[0.015968430787324905, 0.0026557757519185543, 0.12779270112514496, 0.853583037853241]"
global_mixed_subjects,train,mi,nn_erm,2,2,"[0.02399863861501217, 0.12396324425935745, 0.8416009545326233, 0.01043711882084608]"
global_mixed_subjects,train,mi,nn_erm,2,2,"[0.04209998995065689, 0.23671482503414154, 0.7207705974578857, 0.00041455213795416057]"
global_mixed_subjects,train,mi,nn_erm,3,3,"[0.0004466138198040426, 0.0001271271612495184, 0.1918105036020279, 0.8076157569885254]"
global_mixed_subjects,train,mi,nn_erm,2,1,"[0.02352779544889927, 0.5411903858184814, 0.4350765645503998, 0.00020521444093901664]"
global_mixed_subjects,train,mi,nn_erm,3,3,"[0.006644884590059519, 1.4314468899101485e-06, 0.14145968854427338, 0.8518940210342407]"
global_mixed_subjects,train,mi,nn_erm,3,3,"[0.1036868616938591, 0.0004392544797156006, 0.029412077739834785, 0.8664617538452148]"
global_mixed_subjects,train,mi,nn_erm,0,0,"[0.9620745778083801, 5.665950084221549e-06, 0.002410819521173835, 0.035508893430233]"
global_mixed_subjects,train,mi,nn_erm,1,1,"[3.1240553653333336e-05, 0.9999638795852661, 4.9376071729057e-06, 1.2888387024290182e-09]"
global_mixed_subjects,train,mi,nn_erm,3,3,"[5.0322436436545104e-05, 9.148891422228189e-07, 0.015035408549010754, 0.9849132895469666]"
global_mixed_subjects,train,mi,nn_erm,1,1,"[0.08395013213157654, 0.9159991145133972, 5.067781967227347e-05, 5.7040825396370565e-08]"
global_mixed_subjects,train,mi,nn_erm,1,1,"[0.01626226305961609, 0.9819570779800415, 0.0017800260102376342, 6.344375265143753e-07]"
global_mixed_subjects,train,mi,nn_erm,2,2,"[0.0001451298885513097, 0.005546653643250465, 0.9941127896308899, 0.00019536569016054273]"
global_mixed_subjects,train,mi,nn_erm,0,0,"[0.8391994833946228, 0.15871906280517578, 0.001895723631605506, 0.00018566942890174687]"
global_mixed_subjects,train,mi,nn_erm,0,3,"[0.31008243560791016, 1.1625637853285298e-05, 0.09372586756944656, 0.5961800217628479]"
global_mixed_subjects,train,mi,nn_erm,2,2,"[2.547812308351105e-11, 3.3661318177280464e-09, 0.9999550580978394, 4.492841981118545e-05]"
global_mixed_subjects,train,mi,nn_erm,0,0,"[0.9999867677688599, 1.3184644558350556e-05, 1.0532872352086997e-08, 8.734827616763141e-08]"
global_mixed_subjects,train,mi,nn_erm,0,1,"[0.26482707262039185, 0.7350798845291138, 9.295895142713562e-05, 6.537513286275498e-08]"
global_mixed_subjects,train,mi,nn_erm,0,0,"[0.6092249155044556, 0.37638968229293823, 0.01435570977628231, 2.9665037800441496e-05]"
global_mixed_subjects,train,mi,nn_erm,0,0,"[0.9820542335510254, 8.825410304780235e-07, 0.003591510932892561, 0.014353417791426182]"
global_mixed_subjects,train,mi,nn_erm,0,0,"[0.9390632510185242, 0.0010715676471590996, 0.038352563977241516, 0.02151254564523697]"
global_mixed_subjects,train,mi,nn_erm,3,3,"[5.506214074557647e-05, 6.3516840782540385e-06, 0.13201574981212616, 0.867922842502594]"
global_mixed_subjects,train,mi,nn_erm,1,1,"[0.00033629676909185946, 0.6615499258041382, 0.3324211537837982, 0.005692556966096163]"
global_mixed_subjects,train,mi,nn_erm,0,0,"[0.8108857274055481, 0.18027924001216888, 0.008139196783304214, 0.0006958278827369213]"
global_mixed_subjects,train,mi,nn_erm,3,3,"[0.0010504384990781546, 1.9022886021957675e-07, 0.07911554723978043, 0.919833779335022]"
global_mixed_subjects,train,mi,nn_erm,2,2,"[0.001628977246582508, 0.001439665094949305, 0.9185566902160645, 0.0783746987581253]"
global_mixed_subjects,train,mi,nn_erm,0,0,"[1.0, 1.4339123666218256e-08, 1.3502848617008567e-08, 1.009143169028448e-08]"
global_mixed_subjects,train,mi,nn_erm,0,0,"[0.9170507192611694, 0.08291298151016235, 3.6206518416292965e-05, 2.988094394140717e-08]"
global_mixed_subjects,train,mi,nn_erm,3,3,"[0.00016731297364458442, 1.0262767318636179e-05, 0.31002870202064514, 0.6897937059402466]"
global_mixed_subjects,train,mi,nn_erm,3,3,"[5.348928766579775e-07, 2.514639163564425e-08, 0.41766679286956787, 0.5823326706886292]"
global_mixed_subjects,train,mi,nn_erm,2,2,"[0.0017941780388355255, 0.0016460230108350515, 0.988205075263977, 0.008354723453521729]"
global_mixed_subjects,train,mi,nn_erm,2,2,"[2.029634742939379e-05, 0.0018312822794541717, 0.8749516606330872, 0.12319671362638474]"
global_mixed_subjects,train,mi,nn_erm,1,1,"[0.0018220352940261364, 0.9863361120223999, 0.011738823726773262, 0.0001030144194373861]"
global_mixed_subjects,train,mi,nn_erm,3,3,"[0.0003203922533430159, 3.4460706501704408e-06, 0.029723696410655975, 0.969952404499054]"
global_mixed_subjects,train,mi,nn_erm,2,2,"[9.997612323786598e-06, 4.591847755364142e-06, 0.9771446585655212, 0.022840794175863266]"
global_mixed_subjects,train,mi,nn_erm,3,3,"[0.00018223997903987765, 1.4135300261841621e-05, 0.09509910643100739, 0.9047045707702637]"
global_mixed_subjects,train,mi,nn_erm,1,1,"[0.014720221981406212, 0.9852031469345093, 7.64148571761325e-05, 2.421942610908445e-07]"
global_mixed_subjects,train,mi,nn_erm,0,0,"[0.8896172642707825, 0.064651258289814, 0.04108167439699173, 0.004649728070944548]"
global_mixed_subjects,train,mi,nn_erm,3,3,"[1.4534109027408704e-08, 1.8910534436145099e-06, 0.0718618705868721, 0.9281362891197205]"
global_mixed_subjects,train,mi,nn_erm,2,2,"[1.2046077245031483e-05, 1.9426435756031424e-05, 0.9747182130813599, 0.02525033801794052]"
global_mixed_subjects,train,mi,nn_erm,1,1,"[0.0506829097867012, 0.9492158889770508, 3.929430749849416e-05, 6.18574267718941e-05]"
global_mixed_subjects,train,mi,nn_erm,3,3,"[0.003704651491716504, 5.5572675350390455e-09, 0.09647317230701447, 0.8998222351074219]"
global_mixed_subjects,train,mi,nn_erm,0,0,"[0.9316203594207764, 0.06726019829511642, 0.00043671991443261504, 0.0006827283650636673]"
global_mixed_subjects,train,mi,nn_erm,2,2,"[1.5668109654143336e-06, 1.2686673755979427e-07, 0.9151942133903503, 0.08480408787727356]"
global_mixed_subjects,train,mi,nn_erm,2,2,"[1.6831487528179423e-06, 6.540881258843001e-06, 0.9980424642562866, 0.001949354656971991]"
global_mixed_subjects,train,mi,nn_erm,3,3,"[0.011882642284035683, 0.001502923434600234, 0.06471499055624008, 0.9218994379043579]"
global_mixed_subjects,train,mi,nn_erm,2,2,"[4.703497779701138e-06, 3.0980594601714984e-05, 0.9877099990844727, 0.012254372239112854]"
global_mixed_subjects,train,mi,nn_erm,2,2,"[1.0086451766255777e-05, 0.005490599665790796, 0.9879734516143799, 0.006525800563395023]"
global_mixed_subjects,train,mi,nn_erm,1,1,"[0.011003662832081318, 0.9887853860855103, 0.00020850219880230725, 2.4297555683006067e-06]"
global_mixed_subjects,train,mi,nn_erm,3,3,"[0.00023910637537483126, 2.2627287421528308e-07, 0.007103569805622101, 0.9926571249961853]"
global_mixed_subjects,train,mi,nn_erm,2,2,"[8.025495503716229e-07, 6.241851224331185e-05, 0.9915847778320312, 0.008351979777216911]"
global_mixed_subjects,train,mi,nn_erm,2,2,"[1.2677387530857231e-05, 5.99169027282187e-07, 0.9888827204704285, 0.011103958822786808]"
global_mixed_subjects,train,mi,nn_erm,2,2,"[3.845619858111604e-07, 4.689246452471707e-06, 0.9971755743026733, 0.0028194247279316187]"
global_mixed_subjects,train,mi,nn_erm,0,0,"[0.4845897853374481, 0.46950483322143555, 0.04283031448721886, 0.0030749933794140816]"
global_mixed_subjects,train,mi,nn_erm,1,1,"[0.009837447665631771, 0.9901290535926819, 3.34653741447255e-05, 3.272856474723085e-08]"
global_mixed_subjects,train,mi,nn_erm,0,0,"[0.6860249042510986, 0.2755461633205414, 0.03472025692462921, 0.0037087388336658478]"
global_mixed_subjects,train,mi,nn_erm,0,0,"[0.9501404166221619, 0.04982290789484978, 3.426064722589217e-05, 2.5241204184567323e-06]"
global_mixed_subjects,train,mi,nn_erm,1,1,"[0.12275028228759766, 0.8772479295730591, 1.8194791664427612e-06, 4.3439357000352175e-08]"
global_mixed_subjects,train,mi,nn_erm,0,0,"[0.9233440160751343, 0.06674131006002426, 0.004094481933861971, 0.005820251069962978]"
global_mixed_subjects,train,mi,nn_erm,3,3,"[0.0015235248720273376, 6.223804575711256e-06, 0.004869707860052586, 0.9936004877090454]"
global_mixed_subjects,train,mi,nn_erm,2,2,"[0.0008371381554752588, 0.14417986571788788, 0.8060598373413086, 0.04892323166131973]"
global_mixed_subjects,train,mi,nn_erm,0,0,"[0.9999687671661377, 4.6676049691996013e-07, 2.867742068701773e-06, 2.7895903258468024e-05]"
global_mixed_subjects,train,mi,nn_erm,2,2,"[0.0014938615495339036, 2.29617980949115e-05, 0.9377778172492981, 0.06070540100336075]"
global_mixed_subjects,train,mi,nn_erm,3,3,"[2.527136075514136e-06, 3.296758222859353e-06, 0.001426376518793404, 0.9985677003860474]"
global_mixed_subjects,train,mi,nn_erm,2,2,"[0.000815618725027889, 6.612593779209419e-07, 0.9227490425109863, 0.0764346644282341]"
global_mixed_subjects,train,mi,nn_erm,2,2,"[3.420718257984845e-06, 5.713985729016713e-08, 0.9824564456939697, 0.01754014566540718]"
global_mixed_subjects,train,mi,nn_erm,1,1,"[0.001485683023929596, 0.9984797835350037, 3.453046883805655e-05, 8.895900904803966e-09]"
global_mixed_subjects,train,mi,nn_erm,0,0,"[0.9896628260612488, 0.00022526927932631224, 0.0014963519060984254, 0.008615518920123577]"
global_mixed_subjects,train,mi,nn_erm,2,2,"[0.018145808950066566, 0.00443210918456316, 0.954838216304779, 0.022583777084946632]"
global_mixed_subjects,train,mi,nn_erm,2,2,"[1.1513277513586218e-06, 2.803030474751722e-05, 0.9997312426567078, 0.00023955102369654924]"
global_mixed_subjects,train,mi,nn_erm,3,3,"[1.6513587297595222e-07, 1.6499269577252562e-06, 0.2828810214996338, 0.7171172499656677]"
global_mixed_subjects,train,mi,nn_erm,1,1,"[0.005559434182941914, 0.9944401979446411, 1.7564111942647287e-07, 2.2634472429672314e-07]"
global_mixed_subjects,train,mi,nn_erm,2,2,"[6.768479943275452e-05, 0.0009220019564963877, 0.9513879418373108, 0.047622375190258026]"
global_mixed_subjects,train,mi,nn_erm,0,0,"[0.9476781487464905, 9.154476174444426e-06, 0.0007733045495115221, 0.051539406180381775]"
